artist_name,event_location,event_title,event_day,event_start_time,event_summary,source_url
Science Adventures presented by Coppice Theatre,Playhouse,Science Adventures,Saturday,10:30,"Disaster! Professor McGuffin's ground-breaking Sub-Nuclear Optical Transmitter (SNOT) has a catastrophic malfunction and needs a new power source! What a pickle!  Enter the ACES – an elite team of scientists doing science like no one has ever science-ed before! Professor Von Brant and the team are on the ground in Edinburgh with a collection of science-themed stories to figure out an answer.  Could wind, water, magma or even 27 bananas power the SNOT? Find out in this fun and educational storytelling show.  Coppice Theatre specialise in creating engaging, entertaining and accessible storytelling  productions that showcase talent, new writing, design and new digital media.  Duration: 60 minutes Age Recommendation: 5+",https://www.greenbelt.org.uk/artists/science-adventures-presented-by-coppice-theatre/?back=1
Same Same but Different,Ta Dah,Indian Puppet Show,Sunday,13:00,"An Epic Indian Adventure' is a delight for the senses. The story of the Hindu Epic, the Ramayana, it explores the journey of  Rama and Sita and covers the themes of difference and diversity with stunning Rajasthani puppets.",https://www.greenbelt.org.uk/artists/same-same-but-different/?back=1
Same Same but Different,Outdoors,Murgatroyd’s Marvellous Mayhem,Sunday,15:00,"Simple family fun, a variety of games, songs and stories for the young and young at heart. All welcome.  In The Orchard, Children's Area",https://www.greenbelt.org.uk/artists/same-same-but-different/?back=1
Same Same but Different,Outdoors,Murgatroyd’s Marvellous Mayhem,Monday,10:30,"Simple family fun, a variety of games, songs and stories for the young and young at heart. All welcome.  In The Orchard, Children's Area",https://www.greenbelt.org.uk/artists/same-same-but-different/?back=1
Same Same but Different,Ta Dah,Flim Flam Flea Circus,Monday,14:00,"Lots of Flim Flam, not many fleas! If you are itching to be entertained or  scratching around for a funny join Professor Puce and his tiny entourage.",https://www.greenbelt.org.uk/artists/same-same-but-different/?back=1
Same Same but Different,Ta Dah,Murgatroyds Marvellous Mayhem,Monday,16:00,"Simple family fun, a variety of games, songs and stories for the young and young at heart. All welcome.",https://www.greenbelt.org.uk/artists/same-same-but-different/?back=1
Sambambo,Village Hall,Open Mic hosted by Sambambo,Saturday,19:30,"Greenbelt presents... Grass-roots talent abounds at Greenbelt. So the open mic is your chance to take the stage! Sing a song, recite a poem, limbo dance through your partners’ legs, do a magic trick — all are welcome.   Register to perform on arrival with your host Sambambo and when your time comes, jump up and take it to the limit.",https://www.greenbelt.org.uk/artists/sambambo/?back=1
Sambambo,Canopy,Sambambo,Sunday,13:30,"Sam is a queer sax player, singer, composer and producer, heavily inspired by jazz and Black American Music, and a lifelong Greenbelter. Lyrically Sam faces up to topics others shy away from - like homelessness, poverty, abortion, grief and bipolar disorder. This is her first proper festival slot but we feel pretty sure it won’t be the last.",https://www.greenbelt.org.uk/artists/sambambo/?back=1
Sambambo,Village Hall,Open Mic hosted by Sambambo,Monday,19:30,"Greenbelt presents... Grass-roots talent abounds at Greenbelt. So the open mic is your chance to take the stage! Sing a song, recite a poem, limbo dance through your partners’ legs, do a magic trick — all are welcome.   Register to perform on arrival with your host Sambambo and when your time comes, jump up and take it to the limit.",https://www.greenbelt.org.uk/artists/sambambo/?back=1
Rowan Williams,Pagoda,The Poet-Priest,Saturday,11:00,"Most widely known as a former Archbishop of Canterbury, Rowan Williams is, in fact, something of a polymath. In welcoming him back to Greenbelt (a festival he once described as being “part of my mental furniture”) we’re delighted that he comes to us as poet. Reading from his 2021 publication ‘Collected Poems’ he is sure to beguile us and side-step anything we might perhaps expect. As he says himself: 'I dislike the idea of being a religious poet. I would prefer to be a poet for whom religious things mattered intensely.’  After retiring as Master of Magdalene College, Cambridge in 2020, former Archbishop Rowan Williams is now living back in his native Wales, where he is busy with writing and freelance teaching and is co-chair of the Welsh Constitutional Commission, looking at future democratic patterns in Wales.",https://www.greenbelt.org.uk/artists/rowan-williams/?back=1
Rowan Williams,Pagoda,The Future of Democracy,Saturday,15:30,"With an growing distrust in the workings of democracy and the rise of authoritarian 'strong men' on the one hand and increasing localism and community organising on the other, it might seem as if our great democratic ‘experiment’ is nearing the end of its life. From first-past-the-post to proportional representation, it seems as if democracy the world over simply isn’t working quite right any more – if ever it did. Join a panel of politicians, commentators and thinkers to discuss the state we’re in and what the future of democracy might look like. With former Archbishop of Canterbury Rowan Williams, writer and political commentator Paul Mason, Green Party MP Caroline Lucas, and chaired by Chine McDonald, CEO of the Theos Think Tank and vice chair of Greenbelt.",https://www.greenbelt.org.uk/artists/rowan-williams/?back=1
Rosina Godwin,The Workshop,Feminist Knitting,Saturday,14:00,"Come with your old knitted jumpers, or just by yourself, to explore creative ways to reduce textile waste! Learn how to rejuvenate knitwear with bold colours, knitted appliqué motifs, holes and slashes and embossed effects.   The session is suitable for adults of all abilities, and includes demonstration of basic knitting and crochet techniques, plus samples to inspire further exploration.   Rosina runs over 40 experimental knitting workshops, including Creature Dis-comforts, Knitting Small Creatures, plus her own online series.",https://www.greenbelt.org.uk/artists/rosina-godwin/?back=1
Rosina Godwin,The Workshop,Feminist Knitting,Monday,10:00,"Come with your old knitted jumpers, or just by yourself, to explore creative ways to reduce textile waste! Learn how to rejuvenate knitwear with bold colours, knitted appliqué motifs, holes and slashes and embossed effects. The session is suitable for adults of all abilities, and includes demonstration of basic knitting and crochet techniques, plus samples to inspire further exploration.   Rosina runs  over 40 experimental knitting workshops, including Creature Dis-comforts, Knitting Small Creatures, plus her own online series.",https://www.greenbelt.org.uk/artists/rosina-godwin/?back=1
Roshni presented by Sonia Sabri Company,Village Hall,Beginners Indian Kathak Dance Workshop with live Tabla,Monday,15:30,"Join internationally renowned Kathak dancer and choreographer Sonia Sabri, to learn some of the basics of this beautiful storytelling dance, originally from Northern India. This fun and relaxed workshop will be accompanied by live music from Tabla maestro Sarvar Sabri.Ages: 8+ Sonia Sabri Company is a leading contemporary South Asian dance and music company based in the UK, creating work that is relevant to diverse audiences; inspired by the rich possibilities that arise when Eastern and Western cultures meet.",https://www.greenbelt.org.uk/artists/salaam-presented-by-sonia-sabri-company/?back=1
Roshni presented by Sonia Sabri Company,Playhouse,Roshni,Monday,20:45,"From the Persian word for light or brilliance, Roshni is a beautifully intimate crafting of dance and live music – transporting and uplifting audiences on a journey of joy. It is a ray of light in an uncertain and fearful world. World-class artists Sonia Sabri and Sarvar Sabri, together with an ensemble of skilled musicians, take us on a path to repair and heal in this soul-stirring, captivating combination of Kathak dance, live music and vocals and Tabla.  Sonia Sabri is a multi-award winning and foremost Kathak dancer of her generation. Sarvar Sabri is an internationally renowned and award-winning Tabla maestro and composer.  Duration: 70 mins Age recommendation: 8+",https://www.greenbelt.org.uk/artists/salaam-presented-by-sonia-sabri-company/?back=1
Roger Robinson,Pagoda,A Portable Paradise,Monday,13:00,We’re excited to welcome one of Britain’s foremost Black literary voices to Greenbelt as TS Eliot prize-winning poet Roger Robinson reads from his work and is in conversation with Padraig O’Tuama about his poetry and its inspirations.   Roger Robinson is a writer who has performed worldwide. His latest collection A Portable Paradise won the TS Eliot Prize.  Roger will be in conversation with Pádraig Ó Tuama.,https://www.greenbelt.org.uk/artists/roger-robinson/?back=1
Ron Artis II & The Truth,Canopy,The Rising,Saturday,13:00,"Festival favourite and troubadour Martyn Joseph gathers together some of the best singer-songwriters at the festival, digging into their creative mindset and craft. Collaborations, informal jamming and rare candour from great Greenbelt artists.",https://www.greenbelt.org.uk/artists/ron-artis-ii/?back=1
Ron Artis II & The Truth,Glade,Ron Artis II & The Truth,Saturday,16:30,"Ron grew up in a massive, and massively musical, family in Hawaii. A talented multi-instrumentalist with a rich voice, Ron produces classic gospel soul ballads which throb with the legacy of Lionel Richie and Stevie Wonder. He believes in keeping it real, onstage and off: “music is meant to be lived, as life is meant to be lived.”",https://www.greenbelt.org.uk/artists/ron-artis-ii/?back=1
Robert Beckford,Treehouse,Decolonising Gospel Music: A Practical Guide,Saturday,11:00,"Is the lyrical content of Black British gospel music – from choral music to Christian hip-hop – colonial? Does it express ideas of God shaped by the necropolitical Christian categories imposed during the violent settler-colonialism of the West Indies? Using materials from the Jamaican Bible Remix album (5 AM Records), Robert introduces gospel songs/videos that are, instead, informed by decolonial Christian thought, womanist theology, Black Biblical studies and theodicy. Robert Beckford is an interdisciplinary activist scholar working to confront and overturn injustice across various social issues in the African diaspora.",https://www.greenbelt.org.uk/artists/robert-beckford/?back=1
Robert Beckford,Hot House,Why The Climate Crisis Is A Racist Crisis,Saturday,17:00,"Wake up! Climate change, although something which will affect us all, is a deeply racialised phenomenon. As highlighted in Christian Aid’s landmark 'Black Lives Matter Everywhere' report, black and brown people in Africa, the Caribbean, India and other parts of the global south are facing the brunt of its impacts. Here in the UK, 50% of Black Christians don’t think that the environmental movement is racially diverse enough, and are keen for their churches to stand up for justice.   With Robert Beckford, Chine McDonald, Rev. Delroy Henry and Grace Twum",https://www.greenbelt.org.uk/artists/robert-beckford/?back=1
Roger Hallam,Hot House,Are You A Bystander Or A Resister?,Monday,14:30,"According to the 2022 IPCC report, by 2030 half the population of Africa will be climate refugees. Can we stand by and watch? asks Roger Hallam, while sharing what thousands of people are doing to create a new world.  Organic farmer Roger Hallam is one of the strategic masterminds behind Extinction Rebellion, Insulate Britain and Just Stop Oil.",https://www.greenbelt.org.uk/artists/roger-hallam/?back=1
River Roots,Canopy,River Roots,Monday,19:45,"River Roots create a vibrant mix of roots and alternative acoustic, with hints of folk and reggae beats, bringing diverse sounds and a playful uplifting vibe. Conscious, mind-opening music delivered from the heart. Fusion of their soulful male / female harmonies and good vibes illuminates the stage. The music is majorly influenced by a nomadic lifestyle and connecting with nature, with an uplifting message.",https://www.greenbelt.org.uk/artists/river-roots/?back=1
Richard Dawkins,Glade,In Conversation With Richard Dawkins,Monday,10:45,"Richard Dawkins' work on evolutionary biology saw him voted the world’s top thinker in Prospect magazine’s poll in 2013. He is world-renowned for a string of best-selling books, spanning from 1976’s 'The Selfish Gene', through 'The God Delusion' and his most recent 'Flights of Fancy'. He is also widely regarded as one of the strongest proponents of so-called New Atheism.   Expect a conversation that is surprising, respectful and wide-ranging. One in which we explore Richard’s life, asking about his sense of ‘otherness', the human condition (of interdependence), his seemingly, strangely, almost Anglican aesthetic, his sense of awe and wonder. In other words, expect to be surprised; even if to disagree.  Richard will be in conversation with priest, journalist, broadcaster, philosophy lecturer, and popular Greenbelt speaker, Giles Fraser.",https://www.greenbelt.org.uk/artists/richard-dawkins/?back=1
Ric Neale,Canopy,Ric Neale,Monday,13:00,"Armed with a piano and a soulful voice, Ric delivers songs that explore the gamut of the human condition, touching on experiences ranging from grief to parenting. He’s performed with Jason Donovan and Hue and Cry; he produced a piano-only version of the Beach Boys’ classic Pet Sounds album; and he wrote drag queen Divina De Campo’s Christmas record Red & Silver.",https://www.greenbelt.org.uk/artists/ric-neale/?back=1
Rachel Mann,Shelter,My Theology: Rachel Mann,Sunday,14:00,"Rachel Mann (Michael Ramsey prize nominee, parish priest, writer, speaker and broadcaster) discusses the principal tenets of her theological beliefs with Virginia Moffatt (writer, editor and activist).  The conversation is based around Spectres of God by Rachel Mann, part of the all-new My Theology series, pocket-sized books, now available in paperback from DLT.  Rachel will be in conversation with Virginia Moffatt.",https://www.greenbelt.org.uk/artists/rachel-mann/?back=1
Reni Eddo-Lodge,Pagoda,Why I am No Longer Talking to White People about Race,Sunday,17:00,"In conversation with Chine McDonald, Reni Eddo-Lodge unpacks the key provocations from her seminal debut book Why I’m No Longer Talking to White People About Race, named in a 2018 poll as the most influential book written by a woman.  Reni Eddo-Lodge is a journalist, podcaster and the first Black British author to have written the number one in the British book charts.",https://www.greenbelt.org.uk/artists/reni-eddo-lodge/?back=1
Rasha Nahas,Canopy,Rasha Nahas,Saturday,17:15,"If you can imagine a Palestinian Edith Piaf with a dash of Eartha Kitt and PJ Harvey, you might have an inkling of Rasha Nahas. Rasha will plunge you into a kind of psycho-cabaret world that somehow marries Haifa and Berlin and leaves you feeling simultaneously disturbed and entranced. “This is a song for all of you to cry on…”",https://www.greenbelt.org.uk/artists/rasha-nahas/?back=1
Quiet Communion,Shelter,Quiet Communion,Sunday,10:00,"Offering an alternative space and experience, this Quiet Communion is for those who find the festival’s main Sunday morning gathering overwhelming because of its scale or noise. Offered far away from the madding crowd in The Shelter, this small and friendly, quiet and reflective gathering is suitable for all ages and developed with the inclusion of neurodiverse folk in mind.  Facilitated by URC ministers Revd Alex Clare-Young and Revd Jo Clare-Young. Alex is a trans masculine non-binary person who campaigns for better understanding of gender identities and works as a pioneer minister in Cambridge city centre. Jo is minister of Newport Pagnell United Reformed Church.   Gather from 10.00am. Service starts at 10.45am.",https://www.greenbelt.org.uk/artists/quiet-communion/?back=1
Quaker Meeting for Worship,Shelter,Quaker Meeting For Worship,Monday,11:00,"In worship, Quakers sit in silence together. We believe that each person can experience God directly, within themselves. When we speak in worship, we speak as God prompts us in love for all present. Come, join our worship, to meet God within you. After worship, let us talk together about our experience of God. God leads us to act, to build Heaven on Earth, now.  Quakers have partnered with Greenbelt twice in recent years (in 2015 and 2018) and held worship at the festival every year since 2013 (and probably longer).",https://www.greenbelt.org.uk/artists/quakers/?back=1
Pip Herbert,Studio,Portrait of God,Saturday,17:30,"At the end of the session, participants will take home - two triptychs in different sizes (A4, A3) and styles (formal and informal). They will have had to think (by far the most dangerous part of the event!) about the nature of God, and how to represent something/ someone you cannot see in a multi-layered, meaningful way.  Sign ups will open 30 mins before the start of the session.",https://www.greenbelt.org.uk/artists/pip-herbert-2/?back=1
Pippa King,Studio,Lo Fi Print Making,Friday,17:45,"Learn the basics of relief printing and create striking one-colour images using polystyrene plates, a blunt pencil and a wooden spoon. Get experimental with a technique you can easily take back to your kitchen table. Pippa King has a research MA from the School of Art, Architecture and Design at London Metropolitan University (formerly the Cass).  Sign ups will open 30 mins before the start of the session.",https://www.greenbelt.org.uk/artists/pippa-king-2/?back=1
Pippa King,The Workshop,People’s Gallery,Saturday,10:00,"Drop in and draw! Or print or paint or write or stick a small reflection on your festival to contribute to a colourful collaborative artwork. All ages welcome and materials provided, unless you want to bring your own. Let’s see what we can make together!  Pippa King has a research MA from the School of Art, Architecture and Design at London Metropolitan University (formerly the Cass). ",https://www.greenbelt.org.uk/artists/pippa-king-2/?back=1
Pascale Petit,Hot House,Mama Amazonica and Tiger Girl,Friday,18:45,"Plunge “deep into the wilder places of the forest and the human heart” (Alexandra Harris) as eco-poet Pascale Petit evokes the Peruvian Amazon and Indian tiger forests. “Rarely has the personal and environmental lament found such imaginative fusion,” says Daljit Nagra.  Prize-winning poet Pascale Petit was born in Paris and lives in Cornwall. She is of French, Welsh, and Indian heritage.",https://www.greenbelt.org.uk/artists/pascale-petit/?back=1
Pádraig Ó Tuama,Hot House,The Soul Of Climate Activism,Saturday,09:30,"Opening by reading her 'Letter to the Earth’, a confessional Caroline Lucas MP chats with Pádraig Ó Tuama about the inspirations that have sustained her decades-long public life in green politics and campaigning. Caroline Lucas is the UK’s first ever Green party MP, first elected for Brighton Pavilion in 2010 and re-elected three times since then, each time increasing her majority. She has kept issues such as the climate emergency, the ecology crisis, human rights and animal protection at the forefront of the political agenda. She topped the Woman’s Hour Power List in 2020 for her work on the environment. Pádraig Ó Tuama is a poet and a theologian from Ireland.",https://www.greenbelt.org.uk/artists/padraig-o-tuama-2/?back=1
Pádraig Ó Tuama,Pagoda,Why Christian?,Sunday,15:30,"Given the crimes and misdemeanors of Christianity, why still claim it as an identity and a belief system?   Nadia Bolz-Weber hosts a session of good old-fashioned Gospel testimony. It’s personal. And political. And beautiful. And maybe a little surprising.  With Azariah France-Williams, Pádraig Ó Tuama and Jodi Houge",https://www.greenbelt.org.uk/artists/padraig-o-tuama-2/?back=1
Pádraig Ó Tuama,Pagoda,A Portable Paradise,Monday,13:00,We’re excited to welcome one of Britain’s foremost Black literary voices to Greenbelt as TS Eliot prize-winning poet Roger Robinson reads from his work and is in conversation with Padraig O’Tuama about his poetry and its inspirations.   Roger Robinson is a writer who has performed worldwide. His latest collection A Portable Paradise won the TS Eliot Prize.  Roger will be in conversation with Pádraig Ó Tuama.,https://www.greenbelt.org.uk/artists/padraig-o-tuama-2/?back=1
OUT@Greenbelt,Village Hall,OUT For The First Time,Friday,18:00,"If you identify at LGBTQ+ and are new to Greenbelt, or if you’re recently out and don’t yet know many people in our community, then don’t miss this welcome session especially for you.   Meet other festivalgoers, hear about Greenbelt’s impressive queer programming, and find your way round the festival site so you don’t miss anything once the main events kick off over the weekend.   We’ll meet in the Village Hall venue, leaving there at 6:30pm for a walk round the site, finishing at the Hope & Anchor at 7:30pm — join us there if you can’t make it earlier.",https://www.greenbelt.org.uk/artists/out-greenbelt-eucharist/?back=1
OUT@Greenbelt,Hope & Anchor,Trans and non-binary meet-up,Friday,19:30,"At the end of the OUT@Greenbelt site walk (following their welcome session in The Village Hall at 6pm), take the weight off and enjoy an alcohol-free drink in the Hope & Anchor and get together with other trans and non-binary festival-goers at the start of our weekend together.   Members of the OUT@Greenbelt team will host and a Greenbelt staff team member will be around to answer questions too.",https://www.greenbelt.org.uk/artists/out-greenbelt-eucharist/?back=1
OUT@Greenbelt,Shelter,OUT@ Greenbelt Eucharist,Saturday,18:30,"OUT eucharist: a very special service of holy communion for LGBTQ+ people and our friends, where you don’t need to hide from yourself, each other or God. Everyone is welcome.  Greenbelt is proud to be an LGBTQ+ affirming space, and OUT is our volunteer team who help the queer community and our allies get the most out of the festival.",https://www.greenbelt.org.uk/artists/out-greenbelt-eucharist/?back=1
OUT@Greenbelt,Jesus Arms,LGBTQ+ Singles Social,Sunday,19:00,"Are you single and ready to meet someone new? Come along for an easy, relaxed, low-pressure chance to connect with other single LGBTQ+ Christians. Afterwards there will be a general social for people within the LGBTQ+ communities.  In assoc. with Christian Connection and in partnership with OUT at Greenbelt.",https://www.greenbelt.org.uk/artists/out-greenbelt-eucharist/?back=1
OUT@Greenbelt,Hot House,The Glitter Ball,Sunday,22:30,"After the unrelenting joy of what we still affectionately think of as The Big Gay Disco at Prospect Farm last year, we simply had to give the dance floor over again for the Out @ Greenbelt DJs to take it by storm. Expect exuberant inclusion, hands-in-the-air floorfillers and more dancing queens than you could shake a glow-stick at. Talking of which, dressing up is to be encouraged so grab your lights, glitter yourself up, dig out your most fabulous dancing shoes and join us at The Glitter Ball – everyone's invited.",https://www.greenbelt.org.uk/artists/out-greenbelt-eucharist/?back=1
OUT@Greenbelt,Jesus Arms,OUT at Greenbelt LGBTQIA+ Gathering,Sunday,20:00,Come and join us in the Jesus Arms to meet other LGBTQIA+ Greenbelters.,https://www.greenbelt.org.uk/artists/out-greenbelt-eucharist/?back=1
Paul Mason,Treehouse,How to Stop Fascism – from Ukraine to Capitol Hill,Saturday,14:00,"The organised far right is small but dangerous. But its ideology is beginning to shape the politics of populist parties and authoritarian conservatives, from Washington to Moscow and beyond. The key to fighting it is to understand what's caused it - which is the collapse in confidence of liberalism, freemarket economics and the left's detachment from ordinary life. Paul Mason is an award-winning journalist, broadcaster, and film-maker.",https://www.greenbelt.org.uk/artists/paul-mason/?back=1
Paul Mason,Pagoda,The Future of Democracy,Saturday,15:30,"With an growing distrust in the workings of democracy and the rise of authoritarian 'strong men' on the one hand and increasing localism and community organising on the other, it might seem as if our great democratic ‘experiment’ is nearing the end of its life. From first-past-the-post to proportional representation, it seems as if democracy the world over simply isn’t working quite right any more – if ever it did. Join a panel of politicians, commentators and thinkers to discuss the state we’re in and what the future of democracy might look like. With former Archbishop of Canterbury Rowan Williams, writer and political commentator Paul Mason, Green Party MP Caroline Lucas, and chaired by Chine McDonald, CEO of the Theos Think Tank and vice chair of Greenbelt.",https://www.greenbelt.org.uk/artists/paul-mason/?back=1
Out of the Box,Grove,Out of the Box,Saturday,13:00,"“Your story, my story, our story. Let’s be curious about this story.” Come and join a playful session to hear stories told in a way that inspires wonder and invites reflection, encouraging us to find meaning and connection. Suitable for children and adults!  OutoftheBox Training is a movement promoting personal and community wellbeing through the power of story and play.",https://www.greenbelt.org.uk/artists/out-of-the-box/?back=1
Out of the Box,Grove,Out of the Box,Sunday,13:00,"“Your story, my story, our story. Let’s be curious about this story.” Come and join a playful session to hear stories told in a way that inspires wonder and invites reflection, encouraging us to find meaning and connection. Suitable for children and adults!  OutoftheBox Training is a movement promoting personal and community wellbeing through the power of story and play.",https://www.greenbelt.org.uk/artists/out-of-the-box/?back=1
Paul Cookson,Ta Dah,Paul Cookson’s Great Big Bumper Poetry Fun,Saturday,15:00,"Paul returns to the festival with his usual mix of silliness, stupidity, surprises, verse, worse, puns and participation, ukuleles and occasional thoughtfulness. If you’ve seen him before, you know what you’re getting. If you haven’t … why not?! Perfect poetry fun for all the family and children of all ages.  Paul Cookson has performed at nearly 4,000 venues, with his poems featured everywhere from the BBC to the National Football Museum.",https://www.greenbelt.org.uk/artists/paul-cookson/?back=1
Paul Cookson,Ta Dah,The Family Twist,Saturday,17:30,"The Family Twist is BACK! Like it’s never been away. The show where you are the show. Come along and read a poem, sing a song, play a tune, tell a joke, juggle toilet rolls … whatever your talent is, we can share it. The Church Times said “Is The Family Twist the best thing at Greenbelt? Quite possibly”. Come along and sign up. Curated and compered by the ever present Paul Cookson",https://www.greenbelt.org.uk/artists/paul-cookson/?back=1
Out of the Box,Ta Dah,Out Of the Box,Sunday,15:00,"Your story, my story, our story. Let’s be curious about this story. Come and join a playful session to hear stories told in a way that inspires wonder and invites reflection, encouraging us to find meaning and connection.   Suitable for children and adults.  OutoftheBox Training is a movement promoting personal and community wellbeing through the power of story and play.",https://www.greenbelt.org.uk/artists/out-of-the-box/?back=1
Out of the Box,Ta Dah,Out of the Box,Monday,09:00,"“Your story, my story, our story. Let’s be curious about this story.” Come and join a playful session to hear stories told in a way that inspires wonder and invites reflection, encouraging us to find meaning and connection. Suitable for children and adults!  OutoftheBox Training is a movement promoting personal and community wellbeing through the power of story and play.",https://www.greenbelt.org.uk/artists/out-of-the-box/?back=1
Out of the Box,Grove,Out of the Box,Monday,13:00,"“Your story, my story, our story. Let’s be curious about this story.” Come and join a playful session to hear stories told in a way that inspires wonder and invites reflection, encouraging us to find meaning and connection. Suitable for children and adults!  OutoftheBox Training is a movement promoting personal and community wellbeing through the power of story and play.",https://www.greenbelt.org.uk/artists/out-of-the-box/?back=1
Paul Cookson,Pagoda,Man of a Thousand Poems,Saturday,20:00,"During lockdown, Paul started writing and sharing a poem every day, an online Covid poetry diary. By December Paul will have written a thousand brand new poems this way: personal, heartfelt, angry, bemused, political, funny, pertinent and always relevant.  Paul Cookson has performed at nearly 4,000 venues, with his poems featured everywhere from the BBC to the National Football Museum.",https://www.greenbelt.org.uk/artists/paul-cookson/?back=1
Paul Cookson,Ta Dah,The Family Twist,Sunday,17:30,"The Family Twist is BACK! Like it’s never been away. The show where you are the show. Come along and read a poem, sing a song, play a tune, tell a joke, juggle toilet rolls … whatever your talent is, we can share it. The Church Times said “Is The Family Twist the best thing at Greenbelt? Quite possibly”. Come along and sign up. Curated and compered by the ever present Paul Cookson",https://www.greenbelt.org.uk/artists/paul-cookson/?back=1
Paul Cookson,Ta Dah,The Family Twist,Monday,17:30,"The Family Twist is BACK! Like it’s never been away. The show where you are the show. Come along and read a poem, sing a song, play a tune, tell a joke, juggle toilet rolls … whatever your talent is, we can share it. The Church Times said “Is The Family Twist the best thing at Greenbelt? Quite possibly”. Come along and sign up. Curated and compered by the ever present Paul Cookson",https://www.greenbelt.org.uk/artists/paul-cookson/?back=1
Onjali Raúf,Treehouse,"Children, Activism And Our Hope On The Horizon",Sunday,18:30,"How childhood experiences of activism and storytelling put Onjali Q Raúf on the road to writing the modern classic, The Boy At the Back of the Class, and her first non-fiction guide for children, Hope on the Horizon.  Onjali Raúf is a women’s and refugee human rights activist and a multi award-winning children’s author.  Onjali will be in conversation with Jude Levermore.",https://www.greenbelt.org.uk/artists/onjali-rauf/?back=1
On Location,Tapestry Suite,On Location,Saturday,11:30,"On Location is a new project from Amos Trust which promotes, supports and celebrates the power, resilience and vibrancy of the artistic community living and working under siege in Gaza today. For Greenbelt, this means a digital exhibition, but in the future, they hope to be able to show their work ‘in real life’.   Please queue at the gate at the top of The Lawn to be taken to the exhibition. Access to the Tapestry Suite is up a flight of wide, shallow stairs. A wheelchair platform lift is available.",https://www.greenbelt.org.uk/artists/on-location/?back=1
On Location,Treehouse,"When Words Fail, Art Speaks",Saturday,15:30,"On Location is Amos Trust’s new project – promoting, supporting and celebrating the power, resilience and vibrancy of the artistic community living and working under siege in Gaza. To coincide with their On Location exhibition, hear Malak Mattar, Brian Eno and guests discuss art, creativity and what it's like to live under siege in Gaza for 15 years.  With Gazan artist Malak Mattar and musician, producer, visual artist and activist, Brian Eno, and guests.",https://www.greenbelt.org.uk/artists/on-location/?back=1
On Location,Tapestry Suite,On Location,Saturday,10:00,"On Location is a new project from Amos Trust which promotes, supports and celebrates the power, resilience and vibrancy of the artistic community living and working under siege in Gaza today. For Greenbelt, this means a digital exhibition, but in the future, they hope to be able to show their work ‘in real life’.   Please queue at the gate at the top of The Lawn to be taken to the exhibition. Access to the Tapestry Suite is up a flight of wide, shallow stairs. A wheelchair platform lift is available.",https://www.greenbelt.org.uk/artists/on-location/?back=1
On Location,Tapestry Suite,On Location,Sunday,14:00,"On Location is a new project from Amos Trust which promotes, supports and celebrates the power, resilience and vibrancy of the artistic community living and working under siege in Gaza today. For Greenbelt, this means a digital exhibition, but in the future, they hope to be able to show their work ‘in real life’.   Please queue at the gate at the top of The Lawn to be taken to the exhibition. Access to the Tapestry Suite is up a flight of wide, shallow stairs. A wheelchair platform lift is available.",https://www.greenbelt.org.uk/artists/on-location/?back=1
On Location,Tapestry Suite,On Location,Sunday,15:30,"On Location is a new project from Amos Trust which promotes, supports and celebrates the power, resilience and vibrancy of the artistic community living and working under siege in Gaza today. For Greenbelt, this means a digital exhibition, but in the future, they hope to be able to show their work ‘in real life’.   Please queue at the gate at the top of The Lawn to be taken to the exhibition. Access to the Tapestry Suite is up a flight of wide, shallow stairs. A wheelchair platform lift is available.",https://www.greenbelt.org.uk/artists/on-location/?back=1
On Location,Tapestry Suite,On Location,Monday,10:00,"On Location is a new project from Amos Trust which promotes, supports and celebrates the power, resilience and vibrancy of the artistic community living and working under siege in Gaza today. For Greenbelt, this means a digital exhibition, but in the future, they hope to be able to show their work ‘in real life’.   Please queue at the gate at the top of The Lawn to be taken to the exhibition. Access to the Tapestry Suite is up a flight of wide, shallow stairs. A wheelchair platform lift is available.",https://www.greenbelt.org.uk/artists/on-location/?back=1
On Location,Tapestry Suite,On Location,Monday,11:30,"On Location is a new project from Amos Trust which promotes, supports and celebrates the power, resilience and vibrancy of the artistic community living and working under siege in Gaza today. For Greenbelt, this means a digital exhibition, but in the future, they hope to be able to show their work ‘in real life’.   Please queue at the gate at the top of The Lawn to be taken to the exhibition. Access to the Tapestry Suite is up a flight of wide, shallow stairs. A wheelchair platform lift is available.",https://www.greenbelt.org.uk/artists/on-location/?back=1
On Location,Tapestry Suite,On Location,Monday,13:00,"On Location is a new project from Amos Trust which promotes, supports and celebrates the power, resilience and vibrancy of the artistic community living and working under siege in Gaza today. For Greenbelt, this means a digital exhibition, but in the future, they hope to be able to show their work ‘in real life’.   Please queue at the gate at the top of The Lawn to be taken to the exhibition. Access to the Tapestry Suite is up a flight of wide, shallow stairs. A wheelchair platform lift is available.",https://www.greenbelt.org.uk/artists/on-location/?back=1
On Location,Tapestry Suite,On Location,Monday,14:30,"On Location is a new project from Amos Trust which promotes, supports and celebrates the power, resilience and vibrancy of the artistic community living and working under siege in Gaza today. For Greenbelt, this means a digital exhibition, but in the future, they hope to be able to show their work ‘in real life’.   Please queue at the gate at the top of The Lawn to be taken to the exhibition. Access to the Tapestry Suite is up a flight of wide, shallow stairs. A wheelchair platform lift is available.",https://www.greenbelt.org.uk/artists/on-location/?back=1
